timestamp,zona,placa,senyal,valor,unit,type
2026-04-28 22:44:49,PEDALERA,SDC,BOTS,68.77,-,SDC
2026-04-28 22:44:49,COCKPIT,Sensors,Vel D,28.75,Km/h,Dinàmica
2026-04-28 22:44:49,COCKPIT,Sensors,Vel E,12.7,Km/h,Dinàmica
2026-04-28 22:44:49,COCKPIT,Sensors,Direcció,11.36,º,temperatura
2026-04-28 22:44:49,COCKPIT,Sensors,Susp D,96.21,%,temperatura
2026-04-28 22:44:49,COCKPIT,Sensors,Susp E,43.0,%,temperatura
2026-04-28 22:44:49,COCKPIT,R2D,Botó R2D,329.4,-,voltages
2026-04-28 22:44:49,COCKPIT,R2D,Estat Fre,71.64,-,temperatura
2026-04-28 22:44:49,COCKPIT,R2D,Estat TS,42.42,-,temperatura
2026-04-28 22:44:49,COCKPIT,Dashboard,Boto Pre,381.17,-,voltages
2026-04-28 22:44:49,COCKPIT,Dashboard,Boto Mod,50.68,-,temperatura
2026-04-28 22:44:49,COCKPIT,Dashboard,SW refri,20.93,-,temperatura
2026-04-28 22:44:49,COCKPIT,SDC,Inertia SW,-0.94,-,SDC
2026-04-28 22:44:49,COCKPIT,SDC,SDB dash,-0.5,-,SDC
2026-04-28 22:44:49,ACCUMULATOR,SDC Reset,SDC BMS,45.78,,SDC
2026-04-28 22:44:49,ACCUMULATOR,SDC Reset,SDC IMD,10.91,,SDC
2026-04-28 22:44:49,ACCUMULATOR,TSAL Green,TSAL G State,1,,voltages
2026-04-28 22:44:49,ACCUMULATOR,TSAL Green,TSAL G Latch,377.61,,voltages
2026-04-28 22:44:49,ACCUMULATOR,TSAL Green,TSAL G Plaus.,383.98,,voltages
2026-04-28 22:44:49,ACCUMULATOR,Tractive System,AIR + State,446.3,,voltages
2026-04-28 22:44:49,ACCUMULATOR,Tractive System,AIR - State,337.08,,voltages
2026-04-28 22:44:49,ACCUMULATOR,Tractive System,AIR Pre State,397.75,,voltages
2026-04-28 22:44:49,ACCUMULATOR,Placa Central 2,Volt_Motor,433.12,,voltages
2026-04-28 22:44:49,HVB,TSAL Red,TSAL R State,1,,seguretat
2026-04-28 22:44:49,HVB,TSAL Red,Temp_Bateria,34.17,,temperatura
2026-04-28 22:44:49,HVB,Placa Posterior Dreta,Volt_Bateria,10.2,,voltages
2026-04-28 22:44:49,LVRB,Placa Darrera,Volt_Motor,296.98,,voltages
2026-04-28 22:44:49,LVRB,Placa Darrera,Temp_Motor,84.42,,temperatura
2026-04-28 22:44:49,LVRB,Placa Darrera,Pressio_Oli,4.52,,seguretat
2026-04-28 22:44:49,LVRB,Placa Auxiliar,Interruptor_Estop,0.88,,seguretat
2026-04-28 22:44:50,PEDALERA,Sensors,Accel Ref,15.34,%,Dinàmica
2026-04-28 22:44:50,PEDALERA,Sensors,Accel Aux,12.61,%,Dinàmica
2026-04-28 22:44:50,PEDALERA,Sensors,Pressió Fre,12.87,bar,Dinàmica
2026-04-28 22:44:50,PEDALERA,APPS,Accel Impty,48.64,-,temperatura
2026-04-28 22:44:50,PEDALERA,SDC,BOTS,97.57,-,SDC
2026-04-28 22:44:50,COCKPIT,Sensors,Vel D,47.82,Km/h,Dinàmica
2026-04-28 22:44:50,COCKPIT,Sensors,Vel E,11.51,Km/h,Dinàmica
2026-04-28 22:44:50,COCKPIT,Sensors,Direcció,15.86,º,temperatura
2026-04-28 22:44:50,COCKPIT,Sensors,Susp D,62.25,%,temperatura
2026-04-28 22:44:50,COCKPIT,Sensors,Susp E,24.38,%,temperatura
2026-04-28 22:44:50,COCKPIT,R2D,Botó R2D,449.41,-,voltages
2026-04-28 22:44:50,COCKPIT,R2D,Estat Fre,98.71,-,temperatura
2026-04-28 22:44:50,COCKPIT,R2D,Estat TS,27.1,-,temperatura
2026-04-28 22:44:50,COCKPIT,Dashboard,Boto Pre,292.35,-,voltages
2026-04-28 22:44:50,COCKPIT,Dashboard,Boto Mod,97.42,-,temperatura
2026-04-28 22:44:50,COCKPIT,Dashboard,SW refri,19.6,-,temperatura
2026-04-28 22:44:50,COCKPIT,SDC,Inertia SW,0.61,-,SDC
2026-04-28 22:44:50,COCKPIT,SDC,SDB dash,0.0,-,SDC
2026-04-28 22:44:50,ACCUMULATOR,SDC Reset,SDC BMS,11.68,,SDC
2026-04-28 22:44:50,ACCUMULATOR,SDC Reset,SDC IMD,8.88,,SDC
2026-04-28 22:44:50,ACCUMULATOR,TSAL Green,TSAL G State,1,,voltages
2026-04-28 22:44:50,ACCUMULATOR,TSAL Green,TSAL G Latch,337.07,,voltages
2026-04-28 22:44:50,ACCUMULATOR,TSAL Green,TSAL G Plaus.,298.98,,voltages
2026-04-28 22:44:50,ACCUMULATOR,Tractive System,AIR + State,347.82,,voltages
2026-04-28 22:44:50,ACCUMULATOR,Tractive System,AIR - State,447.96,,voltages
2026-04-28 22:44:50,ACCUMULATOR,Tractive System,AIR Pre State,286.47,,voltages
2026-04-28 22:44:50,ACCUMULATOR,Placa Central 2,Volt_Motor,431.4,,voltages
2026-04-28 22:44:50,HVB,TSAL Red,TSAL R State,1,,seguretat
2026-04-28 22:44:50,HVB,TSAL Red,Temp_Bateria,43.74,,temperatura
2026-04-28 22:44:50,HVB,Placa Posterior Dreta,Volt_Bateria,8.73,,voltages
2026-04-28 22:44:50,LVRB,Placa Darrera,Volt_Motor,260.42,,voltages
2026-04-28 22:44:50,LVRB,Placa Darrera,Temp_Motor,73.67,,temperatura
2026-04-28 22:44:50,LVRB,Placa Darrera,Pressio_Oli,1.84,,seguretat
2026-04-28 22:44:50,LVRB,Placa Auxiliar,Interruptor_Estop,1.57,,seguretat
2026-04-28 22:44:51,PEDALERA,Sensors,Accel Ref,38.85,%,Dinàmica
2026-04-28 22:44:51,PEDALERA,Sensors,Accel Aux,15.01,%,Dinàmica
2026-04-28 22:44:51,PEDALERA,Sensors,Pressió Fre,9.88,bar,Dinàmica
2026-04-28 22:44:51,PEDALERA,APPS,Accel Impty,91.9,-,temperatura
2026-04-28 22:44:51,PEDALERA,SDC,BOTS,71.68,-,SDC
2026-04-28 22:44:51,COCKPIT,Sensors,Vel D,25.2,Km/h,Dinàmica
2026-04-28 22:44:51,COCKPIT,Sensors,Vel E,9.13,Km/h,Dinàmica
2026-04-28 22:44:51,COCKPIT,Sensors,Direcció,11.98,º,temperatura
2026-04-28 22:44:51,COCKPIT,Sensors,Susp D,99.48,%,temperatura
2026-04-28 22:44:51,COCKPIT,Sensors,Susp E,32.91,%,temperatura
2026-04-28 22:44:51,COCKPIT,R2D,Botó R2D,324.37,-,voltages
2026-04-28 22:44:51,COCKPIT,R2D,Estat Fre,77.45,-,temperatura
2026-04-28 22:44:51,COCKPIT,R2D,Estat TS,20.75,-,temperatura
2026-04-28 22:44:51,COCKPIT,Dashboard,Boto Pre,337.44,-,voltages
2026-04-28 22:44:51,COCKPIT,Dashboard,Boto Mod,46.37,-,temperatura
2026-04-28 22:44:51,COCKPIT,Dashboard,SW refri,49.24,-,temperatura
2026-04-28 22:44:51,COCKPIT,SDC,Inertia SW,1.62,-,SDC
2026-04-28 22:44:51,COCKPIT,SDC,SDB dash,-0.06,-,SDC
2026-04-28 22:44:51,ACCUMULATOR,SDC Reset,SDC BMS,21.97,,SDC
2026-04-28 22:44:51,ACCUMULATOR,SDC Reset,SDC IMD,8.84,,SDC
2026-04-28 22:44:51,ACCUMULATOR,TSAL Green,TSAL G State,0,,voltages
2026-04-28 22:44:51,ACCUMULATOR,TSAL Green,TSAL G Latch,288.22,,voltages
2026-04-28 22:44:51,ACCUMULATOR,TSAL Green,TSAL G Plaus.,430.4,,voltages
2026-04-28 22:44:51,ACCUMULATOR,Tractive System,AIR + State,448.26,,voltages
2026-04-28 22:44:51,ACCUMULATOR,Tractive System,AIR - State,272.82,,voltages
2026-04-28 22:44:51,ACCUMULATOR,Tractive System,AIR Pre State,336.58,,voltages
2026-04-28 22:44:51,ACCUMULATOR,Placa Central 2,Volt_Motor,446.1,,voltages
2026-04-28 22:44:51,HVB,TSAL Red,TSAL R State,1,,seguretat
2026-04-28 22:44:51,HVB,TSAL Red,Temp_Bateria,39.67,,temperatura
2026-04-28 22:44:51,HVB,Placa Posterior Dreta,Volt_Bateria,12.41,,voltages
2026-04-28 22:44:51,LVRB,Placa Darrera,Volt_Motor,303.3,,voltages
2026-04-28 22:44:51,LVRB,Placa Darrera,Temp_Motor,84.9,,temperatura
2026-04-28 22:44:51,LVRB,Placa Darrera,Pressio_Oli,2.1,,seguretat
2026-04-28 22:44:51,LVRB,Placa Auxiliar,Interruptor_Estop,0.37,,seguretat
2026-04-28 22:44:52,PEDALERA,Sensors,Accel Ref,45.86,%,Dinàmica
2026-04-28 22:44:52,PEDALERA,Sensors,Accel Aux,14.86,%,Dinàmica
2026-04-28 22:44:52,PEDALERA,Sensors,Pressió Fre,10.63,bar,Dinàmica
2026-04-28 22:44:52,PEDALERA,APPS,Accel Impty,77.11,-,temperatura
2026-04-28 22:44:52,PEDALERA,SDC,BOTS,76.37,-,SDC
2026-04-28 22:44:52,COCKPIT,Sensors,Vel D,21.03,Km/h,Dinàmica
2026-04-28 22:44:52,COCKPIT,Sensors,Vel E,14.63,Km/h,Dinàmica
2026-04-28 22:44:52,COCKPIT,Sensors,Direcció,8.86,º,temperatura
2026-04-28 22:44:52,COCKPIT,Sensors,Susp D,55.34,%,temperatura
2026-04-28 22:44:52,COCKPIT,Sensors,Susp E,34.25,%,temperatura
2026-04-28 22:44:52,COCKPIT,R2D,Botó R2D,282.86,-,voltages
2026-04-28 22:44:52,COCKPIT,R2D,Estat Fre,82.17,-,temperatura
2026-04-28 22:44:52,COCKPIT,R2D,Estat TS,20.25,-,temperatura
2026-04-28 22:44:52,COCKPIT,Dashboard,Boto Pre,262.94,-,voltages
2026-04-28 22:44:52,COCKPIT,Dashboard,Boto Mod,96.53,-,temperatura
2026-04-28 22:44:52,COCKPIT,Dashboard,SW refri,49.94,-,temperatura
2026-04-28 22:44:52,COCKPIT,SDC,Inertia SW,-0.22,-,SDC
2026-04-28 22:44:52,COCKPIT,SDC,SDB dash,1.28,-,SDC
2026-04-28 22:44:52,ACCUMULATOR,SDC Reset,SDC BMS,13.81,,SDC
2026-04-28 22:44:52,ACCUMULATOR,SDC Reset,SDC IMD,14.21,,SDC
2026-04-28 22:44:52,ACCUMULATOR,TSAL Green,TSAL G State,0,,voltages
2026-04-28 22:44:52,ACCUMULATOR,TSAL Green,TSAL G Latch,449.11,,voltages
2026-04-28 22:44:52,ACCUMULATOR,TSAL Green,TSAL G Plaus.,318.27,,voltages
2026-04-28 22:44:52,ACCUMULATOR,Tractive System,AIR + State,360.65,,voltages
2026-04-28 22:44:52,ACCUMULATOR,Tractive System,AIR - State,274.03,,voltages
2026-04-28 22:44:52,ACCUMULATOR,Tractive System,AIR Pre State,275.41,,voltages
2026-04-28 22:44:52,ACCUMULATOR,Placa Central 2,Volt_Motor,410.12,,voltages
2026-04-28 22:44:52,HVB,TSAL Red,TSAL R State,0,,seguretat
2026-04-28 22:44:52,HVB,TSAL Red,Temp_Bateria,30.82,,temperatura
2026-04-28 22:44:52,HVB,Placa Posterior Dreta,Volt_Bateria,15.34,,voltages
2026-04-28 22:44:52,LVRB,Placa Darrera,Volt_Motor,342.9,,voltages
2026-04-28 22:44:52,LVRB,Placa Darrera,Temp_Motor,46.38,,temperatura
2026-04-28 22:44:52,LVRB,Placa Darrera,Pressio_Oli,5.93,,seguretat
2026-04-28 22:44:52,LVRB,Placa Auxiliar,Interruptor_Estop,0.11,,seguretat
2026-04-28 22:44:53,PEDALERA,Sensors,Accel Ref,11.28,%,Dinàmica
2026-04-28 22:44:53,PEDALERA,Sensors,Accel Aux,9.19,%,Dinàmica
2026-04-28 22:44:53,PEDALERA,Sensors,Pressió Fre,13.43,bar,Dinàmica
2026-04-28 22:44:53,PEDALERA,APPS,Accel Impty,41.25,-,temperatura
2026-04-28 22:44:53,PEDALERA,SDC,BOTS,88.46,-,SDC
2026-04-28 22:44:53,COCKPIT,Sensors,Vel D,33.03,Km/h,Dinàmica
2026-04-28 22:44:53,COCKPIT,Sensors,Vel E,11.23,Km/h,Dinàmica
2026-04-28 22:44:53,COCKPIT,Sensors,Direcció,11.15,º,temperatura
2026-04-28 22:44:53,COCKPIT,Sensors,Susp D,83.68,%,temperatura
2026-04-28 22:44:53,COCKPIT,Sensors,Susp E,45.33,%,temperatura
2026-04-28 22:44:53,COCKPIT,R2D,Botó R2D,277.61,-,voltages
2026-04-28 22:44:53,COCKPIT,R2D,Estat Fre,97.03,-,temperatura
2026-04-28 22:44:53,COCKPIT,R2D,Estat TS,11.32,-,temperatura
2026-04-28 22:44:53,COCKPIT,Dashboard,Boto Pre,273.87,-,voltages
2026-04-28 22:44:53,COCKPIT,Dashboard,Boto Mod,87.15,-,temperatura
2026-04-28 22:44:53,COCKPIT,Dashboard,SW refri,32.0,-,temperatura
2026-04-28 22:44:53,COCKPIT,SDC,Inertia SW,0.02,-,SDC
2026-04-28 22:44:53,COCKPIT,SDC,SDB dash,1.43,-,SDC
2026-04-28 22:44:53,ACCUMULATOR,SDC Reset,SDC BMS,34.07,,SDC
2026-04-28 22:44:53,ACCUMULATOR,SDC Reset,SDC IMD,14.45,,SDC
2026-04-28 22:44:53,ACCUMULATOR,TSAL Green,TSAL G State,0,,voltages
2026-04-28 22:44:53,ACCUMULATOR,TSAL Green,TSAL G Latch,298.21,,voltages
2026-04-28 22:44:53,ACCUMULATOR,TSAL Green,TSAL G Plaus.,404.8,,voltages
2026-04-28 22:44:53,ACCUMULATOR,Tractive System,AIR + State,300.88,,voltages
2026-04-28 22:44:53,ACCUMULATOR,Tractive System,AIR - State,321.44,,voltages
2026-04-28 22:44:53,ACCUMULATOR,Tractive System,AIR Pre State,326.68,,voltages
2026-04-28 22:44:53,ACCUMULATOR,Placa Central 2,Volt_Motor,308.15,,voltages
2026-04-28 22:44:53,HVB,TSAL Red,TSAL R State,0,,seguretat
2026-04-28 22:44:53,HVB,TSAL Red,Temp_Bateria,33.6,,temperatura
2026-04-28 22:44:53,HVB,Placa Posterior Dreta,Volt_Bateria,12.86,,voltages
2026-04-28 22:44:53,LVRB,Placa Darrera,Volt_Motor,328.41,,voltages
2026-04-28 22:44:53,LVRB,Placa Darrera,Temp_Motor,48.41,,temperatura
2026-04-28 22:44:53,LVRB,Placa Darrera,Pressio_Oli,0.99,,seguretat
2026-04-28 22:44:53,LVRB,Placa Auxiliar,Interruptor_Estop,0.16,,seguretat
2026-04-28 22:44:54,PEDALERA,Sensors,Accel Ref,12.42,%,Dinàmica
2026-04-28 22:44:54,PEDALERA,Sensors,Accel Aux,8.91,%,Dinàmica
2026-04-28 22:44:54,PEDALERA,Sensors,Pressió Fre,11.19,bar,Dinàmica
2026-04-28 22:44:54,PEDALERA,APPS,Accel Impty,92.08,-,temperatura
2026-04-28 22:44:54,PEDALERA,SDC,BOTS,46.65,-,SDC
2026-04-28 22:44:54,COCKPIT,Sensors,Vel D,34.82,Km/h,Dinàmica
2026-04-28 22:44:54,COCKPIT,Sensors,Vel E,14.86,Km/h,Dinàmica
2026-04-28 22:44:54,COCKPIT,Sensors,Direcció,12.76,º,temperatura
2026-04-28 22:44:54,COCKPIT,Sensors,Susp D,88.2,%,temperatura
2026-04-28 22:44:54,COCKPIT,Sensors,Susp E,47.14,%,temperatura
2026-04-28 22:44:54,COCKPIT,R2D,Botó R2D,410.25,-,voltages
2026-04-28 22:44:54,COCKPIT,R2D,Estat Fre,42.75,-,temperatura
2026-04-28 22:44:54,COCKPIT,R2D,Estat TS,14.4,-,temperatura
2026-04-28 22:44:54,COCKPIT,Dashboard,Boto Pre,410.04,-,voltages
2026-04-28 22:44:54,COCKPIT,Dashboard,Boto Mod,78.97,-,temperatura
2026-04-28 22:44:54,COCKPIT,Dashboard,SW refri,29.62,-,temperatura
2026-04-28 22:44:54,COCKPIT,SDC,Inertia SW,1.17,-,SDC
2026-04-28 22:44:54,COCKPIT,SDC,SDB dash,0.44,-,SDC
2026-04-28 22:44:54,ACCUMULATOR,SDC Reset,SDC BMS,40.55,,SDC
2026-04-28 22:44:54,ACCUMULATOR,SDC Reset,SDC IMD,12.31,,SDC
2026-04-28 22:44:54,ACCUMULATOR,TSAL Green,TSAL G State,0,,voltages
2026-04-28 22:44:54,ACCUMULATOR,TSAL Green,TSAL G Latch,405.68,,voltages
2026-04-28 22:44:54,ACCUMULATOR,TSAL Green,TSAL G Plaus.,251.63,,voltages
2026-04-28 22:44:54,ACCUMULATOR,Tractive System,AIR + State,410.34,,voltages
2026-04-28 22:44:54,ACCUMULATOR,Tractive System,AIR - State,305.14,,voltages
2026-04-28 22:44:54,ACCUMULATOR,Tractive System,AIR Pre State,320.42,,voltages
2026-04-28 22:44:54,ACCUMULATOR,Placa Central 2,Volt_Motor,407.77,,voltages
2026-04-28 22:44:54,HVB,TSAL Red,TSAL R State,1,,seguretat
2026-04-28 22:44:54,HVB,TSAL Red,Temp_Bateria,39.58,,temperatura
2026-04-28 22:44:54,HVB,Placa Posterior Dreta,Volt_Bateria,13.09,,voltages
2026-04-28 22:44:54,LVRB,Placa Darrera,Volt_Motor,355.35,,voltages
2026-04-28 22:44:54,LVRB,Placa Darrera,Temp_Motor,90.86,,temperatura
2026-04-28 22:44:54,LVRB,Placa Darrera,Pressio_Oli,1.04,,seguretat
2026-04-28 22:44:54,LVRB,Placa Auxiliar,Interruptor_Estop,1.13,,seguretat
2026-04-28 22:44:55,PEDALERA,Sensors,Accel Ref,34.6,%,Dinàmica
2026-04-28 22:44:55,PEDALERA,Sensors,Accel Aux,15.33,%,Dinàmica
2026-04-28 22:44:55,PEDALERA,Sensors,Pressió Fre,8.6,bar,Dinàmica
2026-04-28 22:44:55,PEDALERA,APPS,Accel Impty,58.65,-,temperatura
2026-04-28 22:44:55,PEDALERA,SDC,BOTS,64.64,-,SDC
2026-04-28 22:44:55,COCKPIT,Sensors,Vel D,45.04,Km/h,Dinàmica
2026-04-28 22:44:55,COCKPIT,Sensors,Vel E,9.99,Km/h,Dinàmica
2026-04-28 22:44:55,COCKPIT,Sensors,Direcció,12.41,º,temperatura
2026-04-28 22:44:55,COCKPIT,Sensors,Susp D,54.35,%,temperatura
2026-04-28 22:44:55,COCKPIT,Sensors,Susp E,12.76,%,temperatura
2026-04-28 22:44:55,COCKPIT,R2D,Botó R2D,369.2,-,voltages
2026-04-28 22:44:55,COCKPIT,R2D,Estat Fre,79.75,-,temperatura
2026-04-28 22:44:55,COCKPIT,R2D,Estat TS,40.17,-,temperatura
2026-04-28 22:44:55,COCKPIT,Dashboard,Boto Pre,402.0,-,voltages
2026-04-28 22:44:55,COCKPIT,Dashboard,Boto Mod,89.46,-,temperatura
2026-04-28 22:44:55,COCKPIT,Dashboard,SW refri,29.33,-,temperatura
2026-04-28 22:44:55,COCKPIT,SDC,Inertia SW,-0.28,-,SDC
2026-04-28 22:44:55,COCKPIT,SDC,SDB dash,1.57,-,SDC
2026-04-28 22:44:55,ACCUMULATOR,SDC Reset,SDC BMS,18.22,,SDC
2026-04-28 22:44:55,ACCUMULATOR,SDC Reset,SDC IMD,15.32,,SDC
2026-04-28 22:44:55,ACCUMULATOR,TSAL Green,TSAL G State,1,,voltages
2026-04-28 22:44:55,ACCUMULATOR,TSAL Green,TSAL G Latch,449.76,,voltages
2026-04-28 22:44:55,ACCUMULATOR,TSAL Green,TSAL G Plaus.,386.4,,voltages
2026-04-28 22:44:55,ACCUMULATOR,Tractive System,AIR + State,277.5,,voltages
2026-04-28 22:44:55,ACCUMULATOR,Tractive System,AIR - State,297.74,,voltages
2026-04-28 22:44:55,ACCUMULATOR,Tractive System,AIR Pre State,340.26,,voltages
2026-04-28 22:44:55,ACCUMULATOR,Placa Central 2,Volt_Motor,445.5,,voltages
2026-04-28 22:44:55,HVB,TSAL Red,TSAL R State,0,,seguretat
2026-04-28 22:44:55,HVB,TSAL Red,Temp_Bateria,17.62,,temperatura
2026-04-28 22:44:55,HVB,Placa Posterior Dreta,Volt_Bateria,11.72,,voltages
2026-04-28 22:44:55,LVRB,Placa Darrera,Volt_Motor,252.42,,voltages
2026-04-28 22:44:55,LVRB,Placa Darrera,Temp_Motor,45.58,,temperatura
2026-04-28 22:44:55,LVRB,Placa Darrera,Pressio_Oli,1.31,,seguretat
2026-04-28 22:44:55,LVRB,Placa Auxiliar,Interruptor_Estop,0.77,,seguretat
2026-04-28 22:44:56,PEDALERA,Sensors,Accel Ref,20.07,%,Dinàmica
2026-04-28 22:44:56,PEDALERA,Sensors,Accel Aux,11.6,%,Dinàmica
2026-04-28 22:44:56,PEDALERA,Sensors,Pressió Fre,12.98,bar,Dinàmica
2026-04-28 22:44:56,PEDALERA,APPS,Accel Impty,61.58,-,temperatura
2026-04-28 22:44:56,PEDALERA,SDC,BOTS,94.57,-,SDC
2026-04-28 22:44:56,COCKPIT,Sensors,Vel D,17.19,Km/h,Dinàmica
2026-04-28 22:44:56,COCKPIT,Sensors,Vel E,12.08,Km/h,Dinàmica
2026-04-28 22:44:56,COCKPIT,Sensors,Direcció,9.87,º,temperatura
2026-04-28 22:44:56,COCKPIT,Sensors,Susp D,61.23,%,temperatura
2026-04-28 22:44:56,COCKPIT,Sensors,Susp E,40.63,%,temperatura
2026-04-28 22:44:56,COCKPIT,R2D,Botó R2D,417.03,-,voltages
2026-04-28 22:44:56,COCKPIT,R2D,Estat Fre,66.29,-,temperatura
2026-04-28 22:44:56,COCKPIT,R2D,Estat TS,42.01,-,temperatura
2026-04-28 22:44:56,COCKPIT,Dashboard,Boto Pre,311.64,-,voltages
2026-04-28 22:44:56,COCKPIT,Dashboard,Boto Mod,75.23,-,temperatura
2026-04-28 22:44:56,COCKPIT,Dashboard,SW refri,21.02,-,temperatura
2026-04-28 22:44:56,COCKPIT,SDC,Inertia SW,0.76,-,SDC
2026-04-28 22:44:56,COCKPIT,SDC,SDB dash,0.66,-,SDC
2026-04-28 22:44:56,ACCUMULATOR,SDC Reset,SDC BMS,37.69,,SDC
2026-04-28 22:44:56,ACCUMULATOR,SDC Reset,SDC IMD,15.61,,SDC
2026-04-28 22:44:56,ACCUMULATOR,TSAL Green,TSAL G State,1,,voltages
2026-04-28 22:44:56,ACCUMULATOR,TSAL Green,TSAL G Latch,289.63,,voltages
2026-04-28 22:44:56,ACCUMULATOR,TSAL Green,TSAL G Plaus.,374.92,,voltages
2026-04-28 22:44:56,ACCUMULATOR,Tractive System,AIR + State,299.27,,voltages
2026-04-28 22:44:56,ACCUMULATOR,Tractive System,AIR - State,323.64,,voltages
2026-04-28 22:44:56,ACCUMULATOR,Tractive System,AIR Pre State,250.09,,voltages
2026-04-28 22:44:56,ACCUMULATOR,Placa Central 2,Volt_Motor,395.46,,voltages
2026-04-28 22:44:56,HVB,TSAL Red,TSAL R State,0,,seguretat
2026-04-28 22:44:56,HVB,TSAL Red,Temp_Bateria,17.23,,temperatura
2026-04-28 22:44:56,HVB,Placa Posterior Dreta,Volt_Bateria,14.27,,voltages
2026-04-28 22:44:56,LVRB,Placa Darrera,Volt_Motor,294.42,,voltages
2026-04-28 22:44:56,LVRB,Placa Darrera,Temp_Motor,58.19,,temperatura
2026-04-28 22:44:56,LVRB,Placa Darrera,Pressio_Oli,5.44,,seguretat
2026-04-28 22:44:56,LVRB,Placa Auxiliar,Interruptor_Estop,0.32,,seguretat
2026-04-28 22:44:57,PEDALERA,Sensors,Accel Ref,38.81,%,Dinàmica
2026-04-28 22:44:57,PEDALERA,Sensors,Accel Aux,11.71,%,Dinàmica
2026-04-28 22:44:57,PEDALERA,Sensors,Pressió Fre,11.81,bar,Dinàmica
2026-04-28 22:44:57,PEDALERA,APPS,Accel Impty,74.31,-,temperatura
2026-04-28 22:44:57,PEDALERA,SDC,BOTS,41.44,-,SDC
2026-04-28 22:44:57,COCKPIT,Sensors,Vel D,12.81,Km/h,Dinàmica
2026-04-28 22:44:57,COCKPIT,Sensors,Vel E,9.19,Km/h,Dinàmica
2026-04-28 22:44:57,COCKPIT,Sensors,Direcció,11.64,º,temperatura
2026-04-28 22:44:57,COCKPIT,Sensors,Susp D,61.24,%,temperatura
2026-04-28 22:44:57,COCKPIT,Sensors,Susp E,46.01,%,temperatura
2026-04-28 22:44:57,COCKPIT,R2D,Botó R2D,258.86,-,voltages
2026-04-28 22:44:57,COCKPIT,R2D,Estat Fre,49.57,-,temperatura
2026-04-28 22:44:57,COCKPIT,R2D,Estat TS,40.49,-,temperatura
2026-04-28 22:44:57,COCKPIT,Dashboard,Boto Pre,390.33,-,voltages
2026-04-28 22:44:57,COCKPIT,Dashboard,Boto Mod,90.1,-,temperatura
2026-04-28 22:44:57,COCKPIT,Dashboard,SW refri,40.54,-,temperatura
2026-04-28 22:44:57,COCKPIT,SDC,Inertia SW,-0.68,-,SDC
2026-04-28 22:44:57,COCKPIT,SDC,SDB dash,-0.85,-,SDC
2026-04-28 22:44:57,ACCUMULATOR,SDC Reset,SDC BMS,35.21,,SDC
2026-04-28 22:44:57,ACCUMULATOR,SDC Reset,SDC IMD,11.4,,SDC
2026-04-28 22:44:57,ACCUMULATOR,TSAL Green,TSAL G State,0,,voltages
2026-04-28 22:44:57,ACCUMULATOR,TSAL Green,TSAL G Latch,284.05,,voltages
2026-04-28 22:44:57,ACCUMULATOR,TSAL Green,TSAL G Plaus.,258.34,,voltages
2026-04-28 22:44:57,ACCUMULATOR,Tractive System,AIR + State,274.97,,voltages
2026-04-28 22:44:57,ACCUMULATOR,Tractive System,AIR - State,406.12,,voltages
2026-04-28 22:44:57,ACCUMULATOR,Tractive System,AIR Pre State,438.07,,voltages
2026-04-28 22:44:57,ACCUMULATOR,Placa Central 2,Volt_Motor,355.39,,voltages
2026-04-28 22:44:57,HVB,TSAL Red,TSAL R State,0,,seguretat
2026-04-28 22:44:57,HVB,TSAL Red,Temp_Bateria,45.32,,temperatura
2026-04-28 22:44:57,HVB,Placa Posterior Dreta,Volt_Bateria,8.82,,voltages
2026-04-28 22:44:57,LVRB,Placa Darrera,Volt_Motor,441.71,,voltages
2026-04-28 22:44:57,LVRB,Placa Darrera,Temp_Motor,49.01,,temperatura
2026-04-28 22:44:57,LVRB,Placa Darrera,Pressio_Oli,1.94,,seguretat
2026-04-28 22:44:57,LVRB,Placa Auxiliar,Interruptor_Estop,1.72,,seguretat
2026-04-28 22:44:58,PEDALERA,Sensors,Accel Ref,20.78,%,Dinàmica
2026-04-28 22:44:58,PEDALERA,Sensors,Accel Aux,10.07,%,Dinàmica
2026-04-28 22:44:58,PEDALERA,Sensors,Pressió Fre,14.33,bar,Dinàmica
2026-04-28 22:44:58,PEDALERA,APPS,Accel Impty,82.69,-,temperatura
2026-04-28 22:44:58,PEDALERA,SDC,BOTS,63.43,-,SDC
2026-04-28 22:44:58,COCKPIT,Sensors,Vel D,44.55,Km/h,Dinàmica
2026-04-28 22:44:58,COCKPIT,Sensors,Vel E,10.32,Km/h,Dinàmica
2026-04-28 22:44:58,COCKPIT,Sensors,Direcció,9.71,º,temperatura
2026-04-28 22:44:58,COCKPIT,Sensors,Susp D,98.64,%,temperatura
2026-04-28 22:44:58,COCKPIT,Sensors,Susp E,19.77,%,temperatura
2026-04-28 22:44:58,COCKPIT,R2D,Botó R2D,402.83,-,voltages
2026-04-28 22:44:58,COCKPIT,R2D,Estat Fre,52.81,-,temperatura
2026-04-28 22:44:58,COCKPIT,R2D,Estat TS,22.33,-,temperatura
2026-04-28 22:44:58,COCKPIT,Dashboard,Boto Pre,338.8,-,voltages
2026-04-28 22:44:58,COCKPIT,Dashboard,Boto Mod,48.4,-,temperatura
2026-04-28 22:44:58,COCKPIT,Dashboard,SW refri,16.01,-,temperatura
